Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude.data,longitude.data,altitude.data,utm_easting.data,utm_northing.data,zone_num.data,zone_letter.data,quality.data
1646352978.2081072,898,0,0,,42.34139,-71.08652333333333,14.1,328122.2195050146,4689789.927002199,19.0,T,0
1646352979.2031567,899,0,0,,42.34140333333333,-71.08651833333334,14.6,328122.6677301023,4689791.397460437,19.0,T,0
1646352980.2053146,900,0,0,,42.34141333333333,-71.08651166666667,14.8,328123.2441697433,4689792.494408085,19.0,T,0
1646352981.2054696,901,0,0,,42.34142166666667,-71.08650166666666,14.9,328124.09066306835,4689793.399546751,19.0,T,0
1646352982.2039258,902,0,0,,42.341436666666674,-71.08648333333333,14.9,328125.6418100343,4689795.02812277,19.0,T,0
1646352983.2072194,903,0,0,,42.34146166666666,-71.08645166666668,15.0,328128.3185851154,4689797.740170808,19.0,T,0
1646352984.2258732,904,0,0,,42.341495,-71.08640666666668,15.0,328132.1164445442,4689801.350621374,19.0,T,0
1646352985.1992574,905,0,0,,42.34153166666666,-71.08635333333334,14.7,328136.6098695,4689805.314370761,19.0,T,0
1646352986.1946845,906,0,0,,42.34157166666667,-71.0863,14.5,328141.1123714578,4689809.648264351,19.0,T,0
1646352987.1985352,907,0,0,,42.34160833333333,-71.08625166666668,14.4,328145.1938943278,4689813.622125482,19.0,T,0
1646352988.2123926,908,0,0,,42.341636666666666,-71.08620499999999,14.2,328149.1154113215,4689816.67400392,19.0,T,0
1646352989.1951807,909,0,0,,42.341661666666674,-71.086165,14.0,328152.4786549071,4689819.369217427,19.0,T,0
1646352990.1980822,910,0,0,,42.34168166666666,-71.08613166666667,13.7,328155.2790855806,4689821.522694502,19.0,T,0
1646352991.196304,911,0,0,,42.341694999999994,-71.08610666666667,13.5,328157.37486683426,4689822.952732288,19.0,T,0
1646352992.1985013,912,0,0,,42.341705000000005,-71.08609,13.4,328158.7750809109,4689824.029471633,19.0,T,0
1646352993.1955607,913,0,0,,42.34171166666667,-71.08608,13.2,328159.6170253752,4689824.749543659,19.0,T,0
1646352994.1988976,914,0,0,,42.34171333333333,-71.08607333333333,13.0,328160.17075400875,4689824.92114052,19.0,T,0
1646352995.1987011,915,0,0,,42.34171333333333,-71.08606833333334,12.8,328160.5826450633,4689824.911035148,19.0,T,0
1646352996.192992,916,0,0,,42.34171166666667,-71.08606833333334,12.6,328160.5781045275,4689824.725964422,19.0,T,0
1646352997.2010472,917,0,0,,42.34171166666667,-71.08606666666665,12.5,328160.7154015528,4689824.72259597,19.0,T,0
1646352998.201962,918,0,0,,42.34171333333333,-71.08606499999999,12.7,328160.8572391003,4689824.904298249,19.0,T,0
1646352999.203556,919,0,0,,42.34171500000001,-71.08606166666667,12.9,328161.1363736587,4689825.082632085,19.0,T,0
1646353000.2104278,920,0,0,,42.341716666666656,-71.08606166666667,13.1,328161.1409141803,4689825.2677028105,19.0,T,0
1646353001.2103736,921,0,0,,42.34172,-71.08606166666667,13.3,328161.1499952239,4689825.6378442645,19.0,T,0
1646353002.2068014,922,0,0,,42.341721666666665,-71.08606,13.5,328161.2918327452,4689825.819546549,19.0,T,0
1646353003.2084897,923,0,0,,42.341726666666666,-71.08605833333331,13.6,328161.4427512917,4689826.371390291,19.0,T,0
1646353004.2030013,924,0,0,,42.34173166666667,-71.08605333333333,13.8,328161.8682637725,4689826.916497173,19.0,T,0
1646353005.2071447,925,0,0,,42.341738333333325,-71.08604666666666,14.0,328162.4356136485,4689827.643306384,19.0,T,0
1646353006.203201,926,0,0,,42.341748333333335,-71.08603833333335,14.2,328163.1493413035,4689828.736888689,19.0,T,0
1646353007.2034917,927,0,0,,42.34176666666667,-71.08602499999999,14.4,328164.29766173795,4689830.7457195325,19.0,T,0
1646353008.1998835,928,0,0,,42.34179166666666,-71.08600333333334,14.6,328166.15062745963,4689833.477991686,19.0,T,0
1646353009.2013676,929,0,0,,42.341818333333336,-71.08596999999999,14.7,328168.9692096759,4689836.371756896,19.0,T,0
1646353010.2041626,930,0,0,,42.34185333333333,-71.08593,15.1,328172.35967775,4689840.177403878,19.0,T,0
1646353011.2041945,931,0,0,,42.341895000000015,-71.08588500000002,15.5,328176.18019273673,4689844.713230848,19.0,T,0
1646353012.2020936,932,0,0,,42.34194333333333,-71.08583333333331,15.7,328180.5680491974,4689849.975870378,19.0,T,0
1646353013.2041407,933,0,0,,42.341995,-71.08577499999998,15.9,328185.5141647201,4689855.595182018,19.0,T,0
1646353014.2039082,934,0,0,,42.34204833333334,-71.085715,16.1,328190.60210856795,4689861.396199809,19.0,T,0
1646353015.2023046,935,0,0,,42.342101666666665,-71.08565166666668,16.2,328195.9646365189,4689867.190485523,19.0,T,0
1646353016.210591,936,0,0,,42.342155000000005,-71.08559166666667,16.3,328201.0525636658,4689872.9915105,19.0,T,0
1646353017.207014,937,0,0,,42.342205,-71.08552999999999,16.3,328206.2686997,4689878.419029915,19.0,T,0
1646353018.2051191,938,0,0,,42.342254999999994,-71.08547166666666,16.3,328211.2102361205,4689883.853288001,19.0,T,0
1646353019.1996589,939,0,0,,42.34230166666666,-71.08541333333334,16.2,328216.14268670464,4689888.917407922,19.0,T,0
1646353020.20014,940,0,0,,42.34234499999999,-71.085355,16.2,328221.06605219893,4689893.611389671,19.0,T,0
1646353021.2095368,941,0,0,,42.34238499999999,-71.08529666666665,16.2,328225.98033333896,4689897.935233246,19.0,T,0
1646353022.2098532,942,0,0,,42.34241999999999,-71.08524333333334,16.2,328230.46910565754,4689901.713969273,19.0,T,0
1646353023.2026987,943,0,0,,42.34245166666666,-71.08519833333334,16.1,328234.2623187617,4689905.139401822,19.0,T,0
1646353024.205408,944,0,0,,42.342479999999995,-71.08516166666666,16.1,328237.35997426166,4689908.211529803,19.0,T,0
1646353025.205339,945,0,0,,42.342506666666665,-71.08513333333333,16.2,328239.76661212044,4689911.115423068,19.0,T,0
1646353026.2106528,946,0,0,,42.342533333333336,-71.08511666666666,16.5,328241.2121814698,4689914.042885514,19.0,T,0
1646353027.2057014,947,0,0,,42.34255333333334,-71.08510333333334,16.7,328242.3650053326,4689916.236799079,19.0,T,0
1646353028.2027037,948,0,0,,42.34256666666666,-71.08509333333333,16.8,328243.22508430056,4689917.697163627,19.0,T,0
1646353029.206297,949,0,0,,42.342575000000004,-71.085085,16.9,328243.9342523983,4689918.605682926,19.0,T,0
1646353030.2105148,950,0,0,,42.34258,-71.08508166666668,17.0,328244.2224580478,4689919.154161404,19.0,T,0
1646353031.2028072,951,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353032.2031498,952,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353033.20939,953,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353034.2232318,954,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353035.2077794,955,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353036.2059424,956,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353037.2064822,957,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353038.2094612,958,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353039.225098,959,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353040.208295,960,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353041.2080245,961,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353042.2075016,962,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353043.2024727,963,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353044.2035513,964,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353045.2098672,965,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353046.2081718,966,0,0,,42.34257666666667,-71.08507833333333,17.1,328244.4879713848,4689918.777286195,19.0,T,0
1646353047.2022877,967,0,0,,42.342575000000004,-71.08507666666667,17.1,328244.62072806223,4689918.588848595,19.0,T,0
1646353048.2024517,968,0,0,,42.342575000000004,-71.08507166666665,17.1,328245.0326134622,4689918.578748028,19.0,T,0
1646353049.2021613,969,0,0,,42.342575000000004,-71.085065,17.0,328245.5817939917,4689918.565280643,19.0,T,0
1646353050.2075093,970,0,0,,42.34257666666667,-71.08505833333334,16.9,328246.13551293185,4689918.736884042,19.0,T,0
1646353051.2031987,971,0,0,,42.34257833333333,-71.08505,16.9,328246.8265269714,4689918.905120663,19.0,T,0
1646353052.2075977,972,0,0,,42.34258333333334,-71.08504166666665,16.8,328247.5266177227,4689919.443498834,19.0,T,0
1646353053.2007575,973,0,0,,42.342593333333326,-71.08502499999999,17.0,328248.92679890106,4689920.520255372,19.0,T,0
1646353054.2001085,974,0,0,,42.34260833333333,-71.08500333333333,17.5,328250.7524797395,4689922.142124164,19.0,T,0
1646353055.2007983,975,0,0,,42.342628333333344,-71.08497833333332,17.9,328252.8663645142,4689924.312472224,19.0,T,0
1646353056.2002268,976,0,0,,42.34264499999999,-71.08495333333333,17.9,328254.9711716229,4689926.112679407,19.0,T,0
1646353057.207378,977,0,0,,42.34265999999999,-71.08492999999999,17.7,328256.9341445754,4689927.731183076,19.0,T,0
1646353058.2021437,978,0,0,,42.342671666666675,-71.08491000000002,17.6,328258.61345059576,4689928.986278973,19.0,T,0
1646353059.2022743,979,0,0,,42.34268166666667,-71.08488500000001,17.5,328260.7001026579,4689930.046204849,19.0,T,0
1646353060.205503,980,0,0,,42.342688333333335,-71.08484833333334,17.5,328263.73874228174,4689930.71242434,19.0,T,0
1646353061.20137,981,0,0,,42.34268166666667,-71.08479999999999,17.5,328267.70214248134,4689929.874514253,19.0,T,0
1646353062.2044919,982,0,0,,42.342663333333334,-71.08474500000001,17.5,328272.18295900535,4689927.727645946,19.0,T,0
1646353063.2021887,983,0,0,,42.342638333333326,-71.08468666666666,17.7,328276.92021769995,4689924.833765178,19.0,T,0
1646353064.1993892,984,0,0,,42.34260333333334,-71.084625,17.7,328281.90484549594,4689920.822731063,19.0,T,0
1646353065.1994581,985,0,0,,42.342561666666676,-71.08456166666666,17.8,328287.0086248141,4689916.068051723,19.0,T,0
1646353066.2013211,986,0,0,,42.34252,-71.08450166666667,18.1,328291.83782060514,4689911.320108188,19.0,T,0
1646353067.2019787,987,0,0,,42.342481666666664,-71.084445,18.8,328296.40150646376,4689906.949041336,19.0,T,0
1646353068.2027419,988,0,0,,42.34245,-71.08439166666666,19.6,328300.7087550249,4689903.324992064,19.0,T,0
1646353069.2017727,989,0,0,,42.34241999999999,-71.08434999999999,20.2,328304.059476615,4689899.909576033,19.0,T,0
1646353070.2026594,990,0,0,,42.34240166666667,-71.08431833333333,21.1,328306.6181858147,4689897.809850546,19.0,T,0
1646353071.202752,991,0,0,,42.34238833333333,-71.08429666666667,21.9,328308.3667334841,4689896.285531751,19.0,T,0
1646353072.2016747,992,0,0,,42.342378333333336,-71.08428166666666,22.7,328309.5751730715,4689895.144817137,19.0,T,0
1646353073.2024195,993,0,0,,42.342368333333326,-71.08427,23.3,328310.50902189995,4689894.0108338455,19.0,T,0
1646353074.2021482,994,0,0,,42.34236333333334,-71.08426166666666,24.2,328311.1818898141,4689893.43879394,19.0,T,0
1646353075.2029467,995,0,0,,42.34235666666666,-71.08425499999998,24.7,328311.71292559744,4689892.685048903,19.0,T,0
1646353076.201607,996,0,0,,42.34235666666666,-71.08425333333332,24.7,328311.85022119625,4689892.6816833755,19.0,T,0
1646353077.2023284,997,0,0,,42.34235666666666,-71.08425333333332,24.7,328311.85022119625,4689892.6816833755,19.0,T,0
1646353078.1989806,998,0,0,,42.34235666666666,-71.08425333333332,24.7,328311.85022119625,4689892.6816833755,19.0,T,0
1646353079.192609,999,0,0,,42.34235666666666,-71.08425333333332,24.7,328311.85022119625,4689892.6816833755,19.0,T,0
1646353080.1933846,1000,0,0,,42.34235666666666,-71.08425333333332,24.7,328311.85022119625,4689892.6816833755,19.0,T,0
1646353081.190612,1001,0,0,,42.34235666666666,-71.08425333333332,24.7,328311.85022119625,4689892.6816833755,19.0,T,0
1646353082.1917107,1002,0,0,,42.34235666666666,-71.08425333333332,24.7,328311.85022119625,4689892.6816833755,19.0,T,0
1646353083.1934495,1003,0,0,,42.342355,-71.08425333333332,24.8,328311.8456845586,4689892.49661265,19.0,T,0
1646353084.193769,1004,0,0,,42.342355,-71.08425333333332,24.8,328311.8456845586,4689892.49661265,19.0,T,0
1646353085.2096148,1005,0,0,,42.342355,-71.08425499999998,24.8,328311.70838895615,4689892.499978178,19.0,T,0
1646353086.1925957,1006,0,0,,42.342355,-71.08425499999998,24.8,328311.70838895615,4689892.499978178,19.0,T,0
1646353087.1913528,1007,0,0,,42.342355,-71.08425499999998,24.8,328311.70838895615,4689892.499978178,19.0,T,0
1646353088.1897504,1008,0,0,,42.342355,-71.08425499999998,24.9,328311.70838895615,4689892.499978178,19.0,T,0
1646353089.1892345,1009,0,0,,42.342355,-71.08425499999998,24.9,328311.70838895615,4689892.499978178,19.0,T,0
1646353090.2055135,1010,0,0,,42.342355,-71.08425499999998,24.9,328311.70838895615,4689892.499978178,19.0,T,0
1646353091.189894,1011,0,0,,42.342355,-71.08425499999998,24.9,328311.70838895615,4689892.499978178,19.0,T,0
1646353092.1889098,1012,0,0,,42.34235333333333,-71.08425499999998,25.0,328311.7038523151,4689892.314907454,19.0,T,0
1646353093.1938512,1013,0,0,,42.34235333333333,-71.08425666666668,25.0,328311.5665567027,4689892.318272985,19.0,T,0
1646353094.1906378,1014,0,0,,42.34235333333333,-71.08425666666668,25.0,328311.5665567027,4689892.318272985,19.0,T,0
1646353095.1992245,1015,0,0,,42.34235333333333,-71.08425666666668,25.0,328311.5665567027,4689892.318272985,19.0,T,0
1646353096.1915023,1016,0,0,,42.34235333333333,-71.08425666666668,25.1,328311.5665567027,4689892.318272985,19.0,T,0
1646353097.1930754,1017,0,0,,42.34235333333333,-71.08425666666668,25.1,328311.5665567027,4689892.318272985,19.0,T,0
1646353098.1920643,1018,0,0,,42.34235333333333,-71.08425666666668,25.1,328311.5665567027,4689892.318272985,19.0,T,0
1646353099.1921551,1019,0,0,,42.34235166666667,-71.08425666666668,25.1,328311.56202005816,4689892.13320226,19.0,T,0
1646353100.192754,1020,0,0,,42.34235,-71.08425666666668,25.3,328311.5574834137,4689891.948131537,19.0,T,0
1646353101.1918483,1021,0,0,,42.34234499999999,-71.08425333333332,25.5,328311.818464736,4689891.386188305,19.0,T,0
1646353102.192121,1022,0,0,,42.34233166666667,-71.08424166666667,25.6,328312.74324124074,4689889.882063899,19.0,T,0
1646353103.1923099,1023,0,0,,42.34231,-71.08421333333334,26.0,328315.01829227654,4689887.418931266,19.0,T,0
1646353104.1912847,1024,0,0,,42.342283333333334,-71.08416833333332,26.6,328318.6526930992,4689884.366933249,19.0,T,0
1646353105.1912153,1025,0,0,,42.34224833333333,-71.08411166666666,27.2,328323.2254862172,4689880.366026484,19.0,T,0
1646353106.1911607,1026,0,0,,42.34220833333334,-71.08404333333334,27.8,328328.74574745406,4689875.786354364,19.0,T,0
1646353107.1905072,1027,0,0,,42.34216333333333,-71.08396666666665,28.2,328334.9388879581,4689870.634649348,19.0,T,0
1646353108.1906955,1028,0,0,,42.34211333333333,-71.08388666666666,28.7,328341.3930223413,4689864.921008104,19.0,T,0
1646353109.1899695,1029,0,0,,42.342066666666675,-71.08380666666667,29.5,328347.8562385605,4689859.577514586,19.0,T,0
1646353110.1901913,1030,0,0,,42.34201833333333,-71.08373333333334,30.0,328353.76574382605,4689854.06241536,19.0,T,0
1646353111.1914158,1031,0,0,,42.34196833333334,-71.08366666666667,29.9,328359.1215373733,4689848.375709002,19.0,T,0
1646353112.1908062,1032,0,0,,42.341928333333335,-71.08361000000001,30.2,328363.6807716235,4689843.819618111,19.0,T,0
1646353113.189663,1033,0,0,,42.34190166666667,-71.083555,30.5,328368.1389958565,4689840.747460412,19.0,T,0
1646353114.1895597,1034,0,0,,42.34187166666667,-71.083515,30.6,328371.3524841689,4689837.335443112,19.0,T,0
1646353115.1890962,1035,0,0,,42.341845,-71.08348666666667,30.9,328373.61396848003,4689834.3171187015,19.0,T,0
1646353116.1895974,1036,0,0,,42.341825,-71.08346499999999,31.1,328375.3444072193,4689832.05253486,19.0,T,0
1646353117.1906493,1037,0,0,,42.34180666666666,-71.083455,31.3,328376.1183043801,4689829.996571727,19.0,T,0
1646353118.191501,1038,0,0,,42.34179,-71.08345333333334,31.1,328376.21025271737,4689828.142500501,19.0,T,0
1646353119.1901429,1039,0,0,,42.341788333333334,-71.08345166666668,31.0,328376.34301470505,4689827.954065574,19.0,T,0
1646353120.1900475,1040,0,0,,42.341788333333334,-71.08345333333334,31.0,328376.2057178725,4689827.9574298,19.0,T,0
1646353121.1903594,1041,0,0,,42.341788333333334,-71.08345333333334,31.0,328376.2057178725,4689827.9574298,19.0,T,0
1646353122.186172,1042,0,0,,42.341788333333334,-71.08345333333334,31.0,328376.2057178725,4689827.9574298,19.0,T,0
1646353123.190339,1043,0,0,,42.34178666666667,-71.08345333333334,31.0,328376.2011830276,4689827.772359103,19.0,T,0
1646353124.1880827,1044,0,0,,42.34178666666667,-71.08345333333334,31.0,328376.2011830276,4689827.772359103,19.0,T,0
1646353125.1905785,1045,0,0,,42.34178666666667,-71.08345333333334,31.0,328376.2011830276,4689827.772359103,19.0,T,0
1646353126.1889853,1046,0,0,,42.34178666666667,-71.08345333333334,31.0,328376.2011830276,4689827.772359103,19.0,T,0
1646353127.1880944,1047,0,0,,42.34178666666667,-71.08345333333334,31.0,328376.2011830276,4689827.772359103,19.0,T,0
1646353128.1879966,1048,0,0,,42.34178666666667,-71.08345333333334,31.0,328376.2011830276,4689827.772359103,19.0,T,0
1646353129.1892617,1049,0,0,,42.34178666666667,-71.08345333333334,31.0,328376.2011830276,4689827.772359103,19.0,T,0
1646353130.187352,1050,0,0,,42.34178666666667,-71.083455,31.0,328376.06388618925,4689827.775723332,19.0,T,0
1646353131.1854298,1051,0,0,,42.34178666666667,-71.083455,31.0,328376.06388618925,4689827.775723332,19.0,T,0
1646353132.187496,1052,0,0,,42.341784999999994,-71.083455,31.0,328376.059351341,4689827.59065263,19.0,T,0
1646353133.1876936,1053,0,0,,42.341784999999994,-71.083455,31.0,328376.059351341,4689827.59065263,19.0,T,0
1646353134.1857817,1054,0,0,,42.341773333333336,-71.08346333333333,30.6,328375.34112307813,4689826.311978918,19.0,T,0
1646353135.2054613,1055,0,0,,42.34176666666667,-71.08346833333334,30.3,328374.9110929739,4689825.58178886,19.0,T,0
1646353136.1885915,1056,0,0,,42.34176000000001,-71.08346666666665,30.0,328375.0302503711,4689824.838141816,19.0,T,0
1646353137.1883926,1057,0,0,,42.34175,-71.08346,29.9,328375.5522288099,4689823.714260652,19.0,T,0
1646353138.187389,1058,0,0,,42.34173166666667,-71.08344166666667,30.1,328377.01261192944,4689821.641476526,19.0,T,0
1646353139.1872633,1059,0,0,,42.34170999999999,-71.08341666666666,30.1,328379.0131144123,4689819.185094653,19.0,T,0
1646353140.1873276,1060,0,0,,42.34168666666666,-71.08338333333332,29.9,328381.6955689056,4689816.526822105,19.0,T,0
1646353141.2234063,1061,0,0,,42.341660000000005,-71.08334333333333,29.5,328384.9181446837,4689813.484953056,19.0,T,0
1646353142.1904674,1062,0,0,,42.34163000000001,-71.08329666666666,29.1,328388.6808429832,4689810.059488287,19.0,T,0
1646353143.1899512,1063,0,0,,42.341593333333336,-71.08324666666667,28.9,328392.7000019487,4689805.887015109,19.0,T,0
1646353144.1912324,1064,0,0,,42.34155500000001,-71.08318833333334,28.7,328397.4011182034,4689801.512654699,19.0,T,0
1646353145.188125,1065,0,0,,42.341511666666676,-71.08312166666666,28.2,328402.77512518154,4689796.566267106,19.0,T,0
1646353146.1876402,1066,0,0,,42.341465,-71.08305166666666,27.9,328408.41466696374,4689791.243015366,19.0,T,0
1646353147.194379,1067,0,0,,42.341415000000005,-71.08297999999999,27.8,328414.1824474478,4689785.546263631,19.0,T,0
1646353148.1864274,1068,0,0,,42.341366666666666,-71.08291166666666,27.5,328419.6801755333,4689780.0413143365,19.0,T,0
1646353149.1854208,1069,0,0,,42.341319999999996,-71.08284833333335,27.2,328424.77055227815,4689774.731530055,19.0,T,0
1646353150.1875517,1070,0,0,,42.34127833333334,-71.08279166666665,27.1,328429.3253451273,4689769.990414359,19.0,T,0
1646353151.1884742,1071,0,0,,42.34124833333333,-71.08274333333333,27.1,328433.2253868221,4689766.561611902,19.0,T,0
1646353152.1887832,1072,0,0,,42.341220000000014,-71.08270833333331,27.0,328436.0315809644,4689763.344786469,19.0,T,0
1646353153.1894395,1073,0,0,,42.34119833333333,-71.08268166666667,27.0,328438.1694195444,4689760.885059777,19.0,T,0
1646353154.1871889,1074,0,0,,42.34118000000001,-71.08266000000002,27.0,328439.90443130373,4689758.805563941,19.0,T,0
1646353155.1877477,1075,0,0,,42.34116666666667,-71.082645,27.0,328441.10385043453,4689757.294732222,19.0,T,0
1646353156.1886542,1076,0,0,,42.341155,-71.08263166666669,26.9,328442.1705048862,4689755.97233429,19.0,T,0
1646353157.189258,1077,0,0,,42.34114500000001,-71.08262166666665,26.9,328442.96709626715,4689754.841732955,19.0,T,0
1646353158.1893306,1078,0,0,,42.34113833333334,-71.082615,26.9,328443.4981573322,4689754.087998784,19.0,T,0
1646353159.1889887,1079,0,0,,42.34113166666666,-71.08261166666666,26.9,328443.7546220027,4689753.340990371,19.0,T,0
1646353160.1894703,1080,0,0,,42.34112833333334,-71.08261,26.8,328443.88285435946,4689752.967486171,19.0,T,0
1646353161.1873355,1081,0,0,,42.34112666666667,-71.08261,26.8,328443.8783214099,4689752.782415499,19.0,T,0
1646353162.1878834,1082,0,0,,42.34112666666667,-71.08260833333334,26.8,328444.01561967935,4689752.779052644,19.0,T,0
1646353163.1873045,1083,0,0,,42.34112666666667,-71.08260833333334,26.7,328444.01561967935,4689752.779052644,19.0,T,0
1646353164.1895702,1084,0,0,,42.34112666666667,-71.08260833333334,26.7,328444.01561967935,4689752.779052644,19.0,T,0
1646353165.1904466,1085,0,0,,42.34112666666667,-71.08260833333334,26.7,328444.01561967935,4689752.779052644,19.0,T,0
1646353166.1899352,1086,0,0,,42.34112499999999,-71.08261,26.9,328443.8737884604,4689752.597344827,19.0,T,0
1646353167.1897159,1087,0,0,,42.34112333333334,-71.08260666666668,27.0,328444.1438520604,4689752.40554845,19.0,T,0
1646353168.189455,1088,0,0,,42.341115,-71.08259666666665,27.1,328444.9449771169,4689751.460018034,19.0,T,0
1646353169.188282,1089,0,0,,42.341098333333335,-71.08257333333333,27.0,328446.82182454644,4689749.562231903,19.0,T,0
1646353170.1879773,1090,0,0,,42.341073333333334,-71.082535,26.9,328449.91169438546,4689746.708828242,19.0,T,0
1646353171.1908123,1091,0,0,,42.34104000000001,-71.08248833333333,26.7,328453.6653955589,4689742.91325936,19.0,T,0
1646353172.1893628,1092,0,0,,42.34100333333333,-71.08243333333333,26.7,328458.0965283824,4689738.730738414,19.0,T,0
1646353173.1878958,1093,0,0,,42.340959999999995,-71.08237333333334,25.7,328462.9214326979,4689733.797850365,19.0,T,0
1646353174.1897843,1094,0,0,,42.34092000000001,-71.08230999999999,25.0,328468.03000589646,4689729.228382457,19.0,T,0
1646353175.1879525,1095,0,0,,42.340880000000006,-71.08224666666666,24.4,328473.1385857827,4689724.658918495,19.0,T,0
1646353176.188485,1096,0,0,,42.34084166666666,-71.08218500000001,24.4,328478.1144054626,4689720.277891311,19.0,T,0
1646353177.1886811,1097,0,0,,42.340805,-71.08212166666667,24.4,328483.2320622107,4689716.078576462,19.0,T,0
1646353178.1878004,1098,0,0,,42.34076833333334,-71.08206333333334,24.5,328487.93782794627,4689711.889351453,19.0,T,0
1646353179.1878004,1099,0,0,,42.34073000000001,-71.08201,24.4,328492.227170349,4689707.525144775,19.0,T,0
1646353180.1898503,1100,0,0,,42.34069500000001,-71.08196166666667,24.1,328496.11368352675,4689703.541167612,19.0,T,0
1646353181.1883206,1101,0,0,,42.34066333333333,-71.08191833333332,23.8,328499.5973661465,4689699.937419245,19.0,T,0
1646353182.1881914,1102,0,0,,42.34063833333333,-71.08188333333332,23.5,328502.41268098494,4689697.090763683,19.0,T,0
1646353183.1891265,1103,0,0,,42.34062000000001,-71.08185333333333,23.2,328504.8342250245,4689694.994476801,19.0,T,0
1646353184.1893137,1104,0,0,,42.340605000000004,-71.08182333333333,22.9,328507.2648328906,4689693.2683321,19.0,T,0
1646353185.1896331,1105,0,0,,42.34059666666666,-71.08178833333332,22.6,328510.12546468707,4689692.272386288,19.0,T,0
1646353186.2091763,1106,0,0,,42.34059333333333,-71.08173833333333,22.3,328514.23538515903,4689691.801400529,19.0,T,0
1646353187.1902375,1107,0,0,,42.34060833333333,-71.08167499999999,21.5,328519.49354102404,4689693.339303508,19.0,T,0
1646353188.1911218,1108,0,0,,42.34063666666666,-71.08161000000001,20.8,328524.9252395695,4689696.354414303,19.0,T,0
1646353189.191307,1109,0,0,,42.34067333333334,-71.08155166666666,20.8,328529.8303892815,4689700.308326963,19.0,T,0
1646353190.2002947,1110,0,0,,42.34072,-71.08149499999999,21.0,328534.62541719223,4689705.37602785,19.0,T,0
1646353191.2010274,1111,0,0,,42.34077000000001,-71.08143333333334,21.5,328539.8413961249,4689710.803790289,19.0,T,0
1646353192.2014432,1112,0,0,,42.34082166666666,-71.08137,21.9,328545.19919625716,4689716.413266213,19.0,T,0
1646353193.219691,1113,0,0,,42.340875000000004,-71.081305,22.4,328550.6988168453,4689722.204455936,19.0,T,0
1646353194.1975234,1114,0,0,,42.34093,-71.08123833333333,22.7,328556.34025713435,4689728.177359769,19.0,T,0
1646353195.2009523,1115,0,0,,42.340985,-71.08117166666665,23.0,328561.9816879738,4689734.150267915,19.0,T,0
1646353196.2014391,1116,0,0,,42.34104000000001,-71.08110333333335,23.3,328567.76040780323,4689740.119819953,19.0,T,0
1646353197.1993713,1117,0,0,,42.341100000000004,-71.08103333333334,23.8,328573.6900048072,4689746.64122817,19.0,T,0
1646353198.2001944,1118,0,0,,42.34115666666666,-71.08096166666665,24.0,328579.7478304544,4689752.789139644,19.0,T,0
1646353199.1968596,1119,0,0,,42.34121333333333,-71.08089000000001,24.2,328585.8056456228,4689758.937056098,19.0,T,0
1646353200.1991541,1120,0,0,,42.34127,-71.08081833333333,24.5,328591.86345032277,4689765.084977534,19.0,T,0
1646353201.1946912,1121,0,0,,42.34132833333333,-71.080745,24.8,328598.063071266,4689771.414614762,19.0,T,0
1646353202.2002194,1122,0,0,,42.34138500000001,-71.08067333333334,25.1,328604.1208547373,4689777.562546278,19.0,T,0
1646353203.198836,1123,0,0,,42.34144333333334,-71.08060166666667,25.3,328610.18315633526,4689783.895553433,19.0,T,0
1646353204.2000709,1124,0,0,,42.341501666666666,-71.08052833333333,25.6,328616.3827445917,4689790.225206073,19.0,T,0
1646353205.193957,1125,0,0,,42.34156333333333,-71.08045666666668,25.7,328622.45408109995,4689796.928364631,19.0,T,0
1646353206.194471,1126,0,0,,42.34163000000001,-71.08038666666667,25.6,328628.40169351397,4689804.190099424,19.0,T,0
1646353207.1997576,1127,0,0,,42.34169,-71.08031666666668,25.7,328634.331181924,4689810.711556334,19.0,T,0
