Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,magnetic_field.x,magnetic_field.y,magnetic_field.z
1646352694.371116,19601,1646352694,366014957,,-0.014469500100989864,0.014145222222944977,0.8821038919505463,0.4706200910084375,0.00905,-0.007486,-0.277346,0.339,-1.036,-9.579,-2.7260000000000003e-05,-6.68e-06,2.3150000000000004e-05
1646352694.3966248,19602,1646352694,391041040,,-0.014326781129645569,0.014184931834836954,0.880461110228474,0.4736895232391647,0.01154,-0.010502,-0.278903,0.204,-0.931,-9.515,-2.738e-05,-6.87e-06,2.3350000000000002e-05
1646352694.4208376,19603,1646352694,416138648,,-0.014142883753097744,0.01428113617423836,0.8788026592063388,0.47676190510629807,0.018515,-0.009911,-0.279097,0.186,-0.926,-9.458,-2.733e-05,-7.240000000000001e-06,2.336e-05
1646352694.4455676,19604,1646352694,440786361,,-0.013926053674886248,0.014398840257927658,0.8771207573394161,0.47985197245879924,0.022786,-0.012546,-0.281031,0.217,-0.808,-9.529,-2.7320000000000003e-05,-7.06e-06,2.302e-05
1646352694.4705665,19605,1646352694,465854644,,-0.013647593606779666,0.014571432290423065,0.8754231334928998,0.48294487666318875,0.026294,-0.014033,-0.283503,0.227,-0.81,-9.356,-2.7210000000000002e-05,-7.370000000000001e-06,2.296e-05
1646352694.496438,19606,1646352694,490947008,,-0.013353265005075896,0.014804439425692283,0.8737006053595442,0.48605531689444703,0.034198,-0.009607,-0.284048,0.135,-0.844,-9.219,-2.709e-05,-7.44e-06,2.304e-05
1646352694.5213685,19607,1646352694,515757083,,-0.013033696686043773,0.015042222342682862,0.8719670582390676,0.4891597935681103,0.031251,-0.017878,-0.285562,0.325,-0.835,-9.485,-2.7210000000000002e-05,-7.180000000000001e-06,2.351e-05
1646352694.545321,19608,1646352694,540944576,,-0.012736124902026094,0.01527154116039971,0.870213759411786,0.4922728756324812,0.028778,-0.008823,-0.284361,0.302,-0.964,-9.366,-2.7210000000000002e-05,-7.370000000000001e-06,2.3230000000000003e-05
1646352694.570372,19609,1646352694,565945863,,-0.012489153234937028,0.015478206600586901,0.8684536114115691,0.4953713465654904,0.022657,-0.010929,-0.283951,0.295,-0.994,-9.263,-2.709e-05,-7.5600000000000005e-06,2.3310000000000002e-05
1646352694.5963545,19610,1646352694,590891122,,-0.012287586528796447,0.015619583464699393,0.8666834542480225,0.4984624699637902,0.018482,-0.015866,-0.283634,0.301,-1.015,-9.563,-2.697e-05,-7.5e-06,2.311e-05
1646352694.620935,19611,1646352694,616253376,,-0.012131319827924186,0.015715317950005518,0.864916028604605,0.5015238013532368,0.013663,-0.007908,-0.282849,0.315,-1.122,-9.593,-2.691e-05,-7.69e-06,2.312e-05
1646352694.648131,19612,1646352694,641138076,,-0.012037036024954862,0.01575534509504218,0.8631473161199597,0.5045627706634531,0.008887,-0.000493,-0.281666,0.17,-1.18,-9.406,-2.709e-05,-7.370000000000001e-06,2.324e-05
1646352694.6708415,19613,1646352694,665869712,,-0.011954574747073624,0.0157406342980029,0.8613823811648934,0.5075723731579677,0.001715,-0.006014,-0.277637,0.234,-1.183,-9.534,-2.691e-05,-7.44e-06,2.332e-05
1646352694.6955101,19614,1646352694,690983057,,-0.011911328731394555,0.015677275606825598,0.8596166474100647,0.5105600481558273,-0.001233,-0.002467,-0.276579,0.155,-1.188,-9.354,-2.6790000000000003e-05,-7.44e-06,2.3530000000000003e-05
1646352694.7200928,19615,1646352694,715739250,,-0.01189869749125698,0.015580752626242794,0.8578455302496546,0.5135335503901381,-0.00629,-0.00419,-0.276664,0.212,-1.074,-9.793,-2.667e-05,-7.76e-06,2.313e-05
1646352694.745716,19616,1646352694,741153478,,-0.011879540655551682,0.015479722378285037,0.8560687798645498,0.5164934644795857,-0.004281,-0.008103,-0.278602,0.223,-1.122,-9.185,-2.667e-05,-7.820000000000001e-06,2.3480000000000002e-05
1646352694.771348,19617,1646352694,765793085,,-0.011846042979410271,0.015369891388894955,0.8542730592434301,0.5194622006992368,-0.002546,-0.008235,-0.277137,0.181,-1.06,-9.498,-2.661e-05,-7.89e-06,2.341e-05
1646352694.7951913,19618,1646352694,790904283,,-0.01180225490454741,0.01529463844579569,0.852452638536986,0.522447394352112,0.002134,-0.005002,-0.279868,0.372,-0.982,-9.656,-2.6560000000000003e-05,-8.14e-06,2.3350000000000002e-05
1646352694.8201258,19619,1646352694,815726041,,-0.011742410808556527,0.015229633489812027,0.8506170826507905,0.5254338709626812,-0.000309,-0.011492,-0.281523,0.293,-1.064,-9.369,-2.6500000000000004e-05,-8.14e-06,2.349e-05
1646352694.8458397,19620,1646352694,840852737,,-0.011692710406966712,0.015181533942631036,0.8487475314213292,0.5284509716678432,0.005168,-0.005351,-0.285407,0.388,-0.871,-9.999,-2.6440000000000004e-05,-8.45e-06,2.357e-05
1646352694.871142,19621,1646352694,865863561,,-0.011643367621380287,0.01513337595813911,0.8468626303131439,0.5314688121627141,-0.001925,-0.010254,-0.286559,0.34,-0.908,-9.403,-2.6379999999999998e-05,-8.390000000000001e-06,2.343e-05
1646352694.8971539,19622,1646352694,891339063,,-0.011591147567081735,0.015073529501761473,0.8449439603525336,0.5345167330123667,0.002169,-0.006689,-0.288069,0.281,-0.881,-9.661,-2.6200000000000003e-05,-8.27e-06,2.317e-05
1646352694.9205472,19623,1646352694,915772199,,-0.01155904766694053,0.015015425413708483,0.8430188065108448,0.5375501997820384,-0.000302,-0.006925,-0.288009,0.21,-0.898,-9.424,-2.6140000000000004e-05,-8.65e-06,2.304e-05
1646352694.9457786,19624,1646352694,940879106,,-0.011526594740905952,0.014926137096674154,0.8410693091570529,0.5405985250064304,-0.001714,-0.009301,-0.289197,0.353,-0.861,-9.514,-2.6140000000000004e-05,-8.52e-06,2.317e-05
1646352694.9702575,19625,1646352694,965718746,,-0.011505517476036137,0.014884871619184538,0.8391170993135717,0.5436253832411311,0.003107,-0.00322,-0.28689,0.244,-0.731,-9.362,-2.6090000000000003e-05,-8.9e-06,2.3250000000000003e-05
1646352694.9960344,19626,1646352694,990967512,,-0.011444317556395786,0.014889919150728393,0.8371580093080847,0.5466386240970152,0.006443,-0.007931,-0.289653,0.209,-0.766,-9.054,-2.602e-05,-8.65e-06,2.339e-05
1646352695.0214384,19627,1646352695,15748262,,-0.011366797491867135,0.014935757952335184,0.8351968803684287,0.5496306851623304,0.012169,-0.002247,-0.284995,0.29,-0.825,-9.101,-2.602e-05,-8.65e-06,2.3250000000000003e-05
1646352695.0459955,19628,1646352695,40869712,,-0.011248066494118636,0.015027310514371239,0.8332242997967387,0.552616437655525,0.016175,-0.005238,-0.286336,0.162,-0.847,-9.093,-2.5900000000000003e-05,-8.400000000000001e-06,2.318e-05
1646352695.0711048,19629,1646352695,65887689,,-0.01112655187977177,0.015106006085098982,0.8312461813967912,0.5555877917455319,0.014176,-0.0094,-0.285937,0.394,-0.821,-9.577,-2.591e-05,-8.78e-06,2.326e-05
1646352695.0961092,19630,1646352695,91058254,,-0.010997514290105528,0.01517905656402544,0.8292624977082603,0.5585448601642687,0.012614,-0.005818,-0.285481,0.375,-0.902,-9.682,-2.585e-05,-9.030000000000002e-06,2.32e-05
1646352695.1212487,19631,1646352695,116159200,,-0.010880085706583742,0.015249153239730345,0.8272633667857465,0.5615019225566377,0.008085,-0.006455,-0.286118,0.351,-0.996,-9.857,-2.603e-05,-8.71e-06,2.305e-05
1646352695.1466708,19632,1646352695,140996456,,-0.010764946286814408,0.015299277130086388,0.8252541154210733,0.5644516746642891,0.011571,-0.009731,-0.284098,0.308,-1.045,-9.727,-2.5790000000000002e-05,-8.910000000000001e-06,2.313e-05
1646352695.1708739,19633,1646352695,166054964,,-0.0106759614648176,0.015356531702269383,0.8232290527741438,0.5674012050123479,0.010354,-0.002841,-0.286055,0.268,-0.992,-9.949,-2.5790000000000002e-05,-9.030000000000002e-06,2.306e-05
1646352695.1988833,19634,1646352695,191964149,,-0.010584380528405789,0.015401295699767576,0.8211887632343717,0.570350581762832,0.009493,-0.007825,-0.286148,0.242,-1.0,-9.908,-2.573e-05,-8.85e-06,2.313e-05
1646352695.2198687,19635,1646352695,215956687,,-0.010485332039184747,0.015440690464547309,0.8191330617119383,0.5732998082159386,0.008486,-0.007415,-0.288431,0.137,-0.978,-9.512,-2.561e-05,-8.910000000000001e-06,2.3000000000000003e-05
1646352695.2458189,19636,1646352695,240820169,,-0.010424585475859872,0.01548551054170904,0.8170613783404311,0.5762484108484414,0.009866,0.000654,-0.288476,0.138,-0.928,-9.893,-2.537e-05,-8.85e-06,2.336e-05
1646352695.2705958,19637,1646352695,265750885,,-0.010352285971928138,0.015500801288026774,0.8149747701706281,0.5791965808945321,0.004099,-0.008955,-0.289216,0.299,-1.033,-9.317,-2.549e-05,-9.16e-06,2.301e-05
1646352695.2952988,19638,1646352695,290720462,,-0.010296996687337046,0.015506842817439285,0.8128674767143818,0.5821511616281891,0.002954,-0.006819,-0.290961,0.177,-1.054,-9.079,-2.537e-05,-9.17e-06,2.3230000000000003e-05
1646352695.320579,19639,1646352695,315752267,,-0.010253982186772396,0.01551071678216195,0.810749449241384,0.5850979439965663,0.003397,-0.003136,-0.29113,0.088,-1.121,-9.061,-2.537e-05,-9.35e-06,2.309e-05
1646352695.3461938,19640,1646352695,340941429,,-0.010205026559553711,0.015478101705205803,0.8086113485471605,0.5880509950686799,0.001083,-0.008671,-0.29203,0.19,-1.104,-8.819,-2.526e-05,-9.48e-06,2.289e-05
1646352695.3713236,19641,1646352695,366118192,,-0.01013756182703701,0.015485769486872775,0.8064564976337874,0.5910036702152088,0.014009,-0.000902,-0.292805,0.197,-0.888,-9.526,-2.507e-05,-9.23e-06,2.304e-05
1646352695.3963723,19642,1646352695,390979528,,-0.010033568278846048,0.015498662685223175,0.8042909231195563,0.5939488445565453,0.008125,-0.014788,-0.292697,0.31,-0.956,-9.095,-2.495e-05,-8.86e-06,2.297e-05
1646352695.4207776,19643,1646352695,415768861,,-0.009900155807913445,0.015565208316799434,0.802113487260867,0.5968866431402572,0.016479,-0.003478,-0.293065,0.319,-0.833,-9.506,-2.501e-05,-9.49e-06,2.3250000000000003e-05
1646352695.4455624,19644,1646352695,440751791,,-0.009752709470676598,0.015663970349811908,0.7999350864139206,0.5998027861012436,0.016793,-0.006993,-0.290241,0.269,-0.887,-9.334,-2.483e-05,-9.43e-06,2.326e-05
1646352695.470944,19645,1646352695,465925455,,-0.009604676491071183,0.01576186449428258,0.7977460784560901,0.6027109656585778,0.016101,-0.007298,-0.291775,0.148,-0.993,-9.4,-2.483e-05,-9.43e-06,2.298e-05
1646352695.4965918,19646,1646352695,491037368,,-0.009496064686432833,0.01587836190057095,0.7955458534886439,0.6056108464813446,0.017053,-0.000895,-0.288813,0.258,-0.774,-9.739,-2.478e-05,-9.55e-06,2.292e-05
1646352695.5204003,19647,1646352695,515836477,,-0.009402942149126962,0.01597334271607003,0.7933461175731197,0.6084885986878249,0.010624,-0.005779,-0.289756,0.297,-0.9,-9.479,-2.453e-05,-9.21e-06,2.3230000000000003e-05
1646352695.5452785,19648,1646352695,540921449,,-0.009311451447084246,0.016036477606240523,0.7911366996375179,0.6113582016662483,0.009108,-0.007737,-0.290689,0.302,-0.92,-9.717,-2.435e-05,-9.460000000000001e-06,2.3310000000000002e-05
1646352695.5710678,19649,1646352695,566063880,,-0.009225127706482823,0.016092193816963134,0.7889224015667039,0.6142128154175722,0.009678,-0.009164,-0.288959,0.079,-1.074,-9.172,-2.453e-05,-9.02e-06,2.3300000000000004e-05
1646352695.596253,19650,1646352695,590840816,,-0.009112137266276465,0.01608227241465201,0.7867048390419091,0.6170525307431007,0.005028,-0.010815,-0.287365,0.332,-1.002,-9.909,-2.417e-05,-9.53e-06,2.319e-05
1646352695.621386,19651,1646352695,615960836,,-0.00899933884121994,0.01607174606664577,0.7844770512113389,0.6198842367745387,0.008022,-0.007863,-0.286602,0.295,-1.161,-9.487,-2.417e-05,-9.59e-06,2.339e-05
1646352695.6457021,19652,1646352695,641228437,,-0.00886067857936319,0.015995282998294252,0.7822407022684762,0.6227078954144061,0.005675,-0.015253,-0.288233,0.17,-1.019,-9.584,-2.411e-05,-9.53e-06,2.3330000000000002e-05
1646352695.6706295,19653,1646352695,665793895,,-0.0087364423286267,0.015928868186787862,0.7799993240864949,0.625516586637267,0.00077,-0.007474,-0.287636,0.328,-1.105,-9.577,-2.4e-05,-9.72e-06,2.313e-05
1646352695.6954453,19654,1646352695,691016435,,-0.008622321681649118,0.015836000007006544,0.7777429280092895,0.6283238134943901,-0.000951,-0.008747,-0.29042,0.046,-1.167,-9.451,-2.394e-05,-9.72e-06,2.341e-05
1646352695.7214377,19655,1646352695,716032743,,-0.008532138640601402,0.015727795777799324,0.7754711595813344,0.6311294001294584,-0.000814,-0.014416,-0.288311,0.027,-1.103,-9.215,-2.3880000000000002e-05,-1.0100000000000002e-05,2.301e-05
1646352695.7465048,19656,1646352695,740798234,,-0.008477673065176976,0.015659152449791273,0.7731826836321238,0.6339333227835412,0.006043,-0.00526,-0.291336,0.11,-0.943,-9.399,-2.3820000000000002e-05,-1.022e-05,2.3290000000000002e-05
1646352695.7711623,19657,1646352695,766098260,,-0.008380263112063845,0.015656568222558738,0.7708715676956617,0.6367430165931135,0.006456,-0.008779,-0.291806,0.173,-0.948,-9.622,-2.37e-05,-9.91e-06,2.3080000000000003e-05
1646352695.795134,19658,1646352695,790727138,,-0.008263767172259236,0.015717313829815248,0.7685376758236335,0.6395580638516767,0.012568,-0.006624,-0.291724,0.084,-0.991,-9.095,-2.358e-05,-9.980000000000001e-06,2.3230000000000003e-05
1646352695.820689,19659,1646352695,815915346,,-0.008136396551242988,0.015803292507403366,0.766176123960077,0.6423847772718461,0.016801,-0.008665,-0.294865,0.245,-0.983,-9.445,-2.3520000000000002e-05,-1.0100000000000002e-05,2.296e-05
1646352695.8457088,19660,1646352695,841002702,,-0.008021113805456335,0.015819441436904186,0.7638001017197553,0.6452091223927601,0.007097,-0.012692,-0.295675,0.284,-1.178,-9.103,-2.358e-05,-9.73e-06,2.302e-05
1646352695.8709173,19661,1646352695,865792036,,-0.007945133436558501,0.015788581311731078,0.7614033229582384,0.6480374798906238,0.005702,-0.007295,-0.296302,0.218,-0.851,-9.459,-2.364e-05,-1.023e-05,2.3160000000000002e-05
1646352695.8953424,19662,1646352695,890752315,,-0.007840286274940197,0.015778123112281196,0.7590013412528192,0.6508506316495378,0.008213,-0.014807,-0.29608,0.117,-0.748,-9.125,-2.3460000000000002e-05,-1.004e-05,2.324e-05
1646352695.9204047,19663,1646352695,915904283,,-0.00768895466449361,0.015807687388073366,0.7565824404853809,0.6536619980883035,0.015593,-0.009808,-0.295515,0.132,-0.734,-9.523,-2.334e-05,-1.004e-05,2.283e-05
1646352695.9454875,19664,1646352695,940806627,,-0.007518290682075035,0.0159117736900476,0.7541628895289225,0.6564515418678235,0.01911,-0.00306,-0.295403,0.219,-0.937,-9.812,-2.3160000000000002e-05,-9.92e-06,2.318e-05
1646352695.9731388,19665,1646352695,966034173,,-0.00733973397587976,0.01599668735671693,0.7517392319806879,0.6592255770219023,0.011152,-0.0066,-0.293482,0.029,-1.024,-9.318,-2.3400000000000003e-05,-9.85e-06,2.303e-05
1646352695.996753,19666,1646352695,990741014,,-0.007246533045742319,0.016062652319332772,0.7493229369626399,0.6619702524290414,0.007774,-0.001584,-0.291861,0.065,-0.983,-9.689,-2.305e-05,-1.0170000000000001e-05,2.3400000000000003e-05
1646352696.02095,19667,1646352696,15801668,,-0.007199353513854019,0.01607600575424797,0.7468977430149241,0.6647055685242784,0.001942,-0.006435,-0.293322,0.267,-1.138,-9.368,-2.3160000000000002e-05,-1.0170000000000001e-05,2.332e-05
1646352696.0456064,19668,1646352696,40762662,,-0.007201462854530237,0.016086534198736298,0.7444625399801831,0.6674315612229332,0.001952,-0.004349,-0.291681,-0.01,-1.148,-9.538,-2.298e-05,-9.74e-06,2.3330000000000002e-05
1646352696.0704317,19669,1646352696,65744638,,-0.007228240222355506,0.01609603588454641,0.7420173759614643,0.6701484044175248,0.002451,0.002873,-0.29228,0.128,-1.047,-9.593,-2.311e-05,-1.03e-05,2.3330000000000002e-05
1646352696.0957644,19670,1646352696,90747117,,-0.0072474209912298145,0.016075429952316037,0.7395630145813322,0.6728563018239453,0.00152,-0.001587,-0.293919,0.296,-1.129,-9.58,-2.275e-05,-1.049e-05,2.3350000000000002e-05
1646352696.1217031,19671,1646352696,115757226,,-0.007229720661739363,0.016056858690335442,0.7370928876835657,0.6755619759536903,0.00402,-0.002376,-0.292705,0.221,-0.849,-9.844,-2.268e-05,-9.87e-06,2.321e-05
1646352696.1454437,19672,1646352696,141153573,,-0.00714651148900025,0.016096626064302167,0.7346056831153396,0.6782656679631726,0.011557,-0.008639,-0.294372,0.163,-0.904,-8.829,-2.2570000000000002e-05,-1.031e-05,2.3290000000000002e-05
1646352696.1692626,19673,1646352696,166006565,,-0.0070017512634875986,0.016150628587786563,0.7321023531258448,0.6809671631019106,0.012709,-0.013399,-0.295254,0.105,-0.977,-9.414,-2.2630000000000002e-05,-1.043e-05,2.3150000000000004e-05
1646352696.1930106,19674,1646352696,190067768,,-0.006863036998856838,0.016222258541936728,0.7295707572430405,0.6836784677220477,0.011799,-0.010657,-0.297612,0.413,-1.196,-9.629,-2.2570000000000002e-05,-1.018e-05,2.356e-05
1646352696.2216763,19675,1646352696,215944766,,-0.006752486175026811,0.016224477638569566,0.7270187078413147,0.6863927219198617,0.008625,-0.009637,-0.299479,0.193,-1.066,-9.783,-2.2630000000000002e-05,-1.037e-05,2.336e-05
1646352696.2466445,19676,1646352696,240990877,,-0.006672560670890678,0.016219214516924776,0.7244506821408908,0.6891034923435995,0.006249,-0.006633,-0.299012,0.176,-1.01,-9.57,-2.2270000000000002e-05,-1.069e-05,2.297e-05
1646352696.2711372,19677,1646352696,265973329,,-0.0066290951557169235,0.016200627918250526,0.7218547142790998,0.6918232189118186,0.00518,-0.005369,-0.300948,0.354,-0.815,-9.577,-2.275e-05,-1.037e-05,2.321e-05
1646352696.2956533,19678,1646352696,291152715,,-0.006544012880139287,0.01625049587748935,0.7192530338723073,0.6945273000715245,0.011468,-0.003039,-0.299378,0.333,-0.787,-9.559,-2.275e-05,-1.043e-05,2.349e-05
1646352696.3209848,19679,1646352696,315760850,,-0.006441394082170327,0.01638034257321757,0.7166454462534013,0.6972155313701249,0.016246,-0.000647,-0.298669,0.126,-0.846,-9.033,-2.2570000000000002e-05,-1.062e-05,2.343e-05
1646352696.3459246,19680,1646352696,341337203,,-0.006295266024449896,0.01656560158018415,0.7140264958491646,0.6998943589537862,0.020702,0.001749,-0.297906,0.217,-0.926,-9.482,-2.228e-05,-1.081e-05,2.3250000000000003e-05
1646352696.3712718,19681,1646352696,365800142,,-0.006111427885888884,0.016799472519558066,0.7114085857843202,0.7025512452800962,0.02739,0.003134,-0.299464,0.257,-0.959,-9.168,-2.228e-05,-1.088e-05,2.3520000000000002e-05
1646352696.3958972,19682,1646352696,390938997,,-0.005870400449170022,0.017087917693711256,0.708773233363579,0.7052049667542031,0.031252,-0.000839,-0.298197,0.285,-0.955,-9.603,-2.239e-05,-1.075e-05,2.337e-05
1646352696.4210343,19683,1646352696,416116237,,-0.005627556406753411,0.017424042819414502,0.7061390224860614,0.7078364318563618,0.035156,0.00102,-0.297604,0.12,-1.226,-9.317,-2.2400000000000002e-05,-1.094e-05,2.351e-05
1646352696.4456348,19684,1646352696,440956592,,-0.005406536560355846,0.017721885526193373,0.703471030442682,0.7104823808256818,0.033935,0.003468,-0.300577,0.255,-1.27,-9.836,-2.222e-05,-1.1190000000000001e-05,2.366e-05
1646352696.471728,19685,1646352696,465982675,,-0.0052146388012894365,0.01795076507596006,0.7007885161225328,0.7131241359301607,0.022958,0.002043,-0.301174,0.104,-1.308,-9.436,-2.2100000000000002e-05,-1.113e-05,2.3330000000000002e-05
1646352696.4960506,19686,1646352696,490852117,,-0.005065108441449277,0.018074253669546517,0.6980799640996839,0.715773728040747,0.013405,-0.001602,-0.303982,0.159,-1.231,-9.422,-2.2040000000000002e-05,-1.132e-05,2.354e-05
1646352696.5208454,19687,1646352696,516084194,,-0.004934090288595243,0.018104818695714044,0.6953386683401039,0.7184371973972604,0.008698,-0.007552,-0.305761,0.139,-1.269,-9.18,-2.192e-05,-1.107e-05,2.3680000000000004e-05
1646352696.5454683,19688,1646352696,540906190,,-0.004791157441216352,0.018097436325341203,0.692581858909653,0.7210963155626808,0.011769,-0.009287,-0.306582,0.141,-1.221,-9.607,-2.168e-05,-1.114e-05,2.3630000000000002e-05
1646352696.5714848,19689,1646352696,565757274,,-0.004580624208311781,0.018069185382940802,0.689802706618212,0.7237573822515723,0.014273,-0.0187,-0.308433,0.125,-1.046,-9.423,-2.168e-05,-1.114e-05,2.356e-05
1646352696.5965915,19690,1646352696,591398239,,-0.004338343849203938,0.0180818918620079,0.6870122271472244,0.7264078907263791,0.018613,-0.011144,-0.308897,0.014,-1.059,-9.445,-2.138e-05,-1.1020000000000001e-05,2.3780000000000003e-05
1646352696.6215212,19691,1646352696,616137742,,-0.00406491967145819,0.018085968349235433,0.6841926282332088,0.7290657183329012,0.014508,-0.020829,-0.310301,0.134,-1.227,-9.536,-2.1560000000000004e-05,-1.0700000000000001e-05,2.3630000000000002e-05
1646352696.6456094,19692,1646352696,640783071,,-0.003860773884493336,0.018059712941868977,0.6813763167298281,0.7317002502344544,0.006042,-0.017402,-0.307049,0.118,-1.367,-9.516,-2.1260000000000003e-05,-1.127e-05,2.372e-05
1646352696.671235,19693,1646352696,666150331,,-0.003737775354644854,0.018016812630125677,0.6785503468949667,0.7343233962136637,0.011164,-0.009534,-0.309305,0.022,-1.198,-9.819,-2.1020000000000002e-05,-1.128e-05,2.36e-05
1646352696.695407,19694,1646352696,690810441,,-0.003716088647202025,0.0179281566777946,0.6757219719292911,0.7369291611378211,-0.002894,-0.005005,-0.305552,0.081,-1.271,-9.559,-2.12e-05,-1.106e-05,2.43e-05
1646352696.7210295,19695,1646352696,716021776,,-0.003773974230228033,0.01787414745966738,0.6728892830521308,0.7395176027145595,-0.004745,0.005995,-0.308655,0.169,-1.004,-9.532,-2.0960000000000003e-05,-1.106e-05,2.425e-05
1646352696.7464173,19696,1646352696,741004467,,-0.0038554086692531306,0.017858999446053944,0.6700587110677918,0.7420832269260291,-0.00745,0.004,-0.305648,0.088,-0.983,-9.078,-2.0960000000000003e-05,-1.0870000000000001e-05,2.397e-05
1646352696.770798,19697,1646352696,766263723,,-0.003947469063984135,0.01788233226194559,0.667223938148447,0.7446320272742367,-0.000973,0.006385,-0.303963,0.071,-0.988,-9.332,-2.09e-05,-1.1190000000000001e-05,2.46e-05
1646352696.7956002,19698,1646352696,791006803,,-0.004060154485289409,0.01787681065562595,0.6643998083311301,0.7471524807399733,-0.007445,8.1e-05,-0.302363,0.321,-1.182,-9.63,-2.09e-05,-1.1190000000000001e-05,2.4460000000000003e-05
1646352696.820767,19699,1646352696,816132068,,-0.004168849929291014,0.01784119521146286,0.6615734630033052,0.7496564983334085,-0.007366,-0.000689,-0.302381,0.184,-1.176,-9.478,-2.084e-05,-1.1190000000000001e-05,2.4390000000000002e-05
1646352696.8457499,19700,1646352696,840870857,,-0.004250589589832912,0.01774926182530715,0.6587324667080178,0.7521558571849094,-0.010019,-0.004598,-0.302078,0.327,-1.223,-9.465,-2.0660000000000002e-05,-1.126e-05,2.434e-05
1646352696.871251,19701,1646352696,866081237,,-0.004332671632408645,0.0175777369125955,0.6558905476487747,0.7546388809401142,-0.013738,-0.006263,-0.301922,0.303,-1.006,-9.646,-2.036e-05,-1.145e-05,2.408e-05
1646352696.8961072,19702,1646352696,891130447,,-0.004362838861631156,0.017372283808466178,0.6530333169792447,0.7571173332498938,-0.011656,-0.01402,-0.302062,0.268,-0.995,-9.455,-2.042e-05,-1.152e-05,2.415e-05
1646352696.920696,19703,1646352696,915759325,,-0.004358813880866472,0.017152113399269198,0.6501735454781559,0.7595795985331985,-0.009099,-0.017171,-0.301966,0.243,-0.952,-9.578,-2.0110000000000002e-05,-1.127e-05,2.423e-05
1646352696.9458618,19704,1646352696,940747976,,-0.0043063132564896515,0.016940460183726042,0.6473040888608328,0.7620314252174564,-0.001148,-0.01948,-0.303181,-0.001,-0.879,-9.353,-2.017e-05,-1.108e-05,2.45e-05
1646352696.9707844,19705,1646352696,966159582,,-0.004215446667659255,0.016762398651969507,0.6444244360920517,0.7644726274813676,0.002795,-0.015902,-0.30061,0.284,-0.856,-9.773,-2.0300000000000002e-05,-1.152e-05,2.4360000000000004e-05
1646352696.9960892,19706,1646352696,990868806,,-0.004118202700500481,0.016601781980165,0.6415350996479195,0.76690295159253,0.000302,-0.011736,-0.3029,0.034,-0.945,-9.697,-2.024e-05,-1.177e-05,2.423e-05
1646352697.0201287,19707,1646352697,15768289,,-0.0039831148544550695,0.016529929692314024,0.6386411560229217,0.7693168203374533,0.005989,-0.010037,-0.302529,0.234,-0.826,-9.676,-2e-05,-1.171e-05,2.396e-05
1646352697.0458915,19708,1646352697,40780305,,-0.0038415174730360557,0.01653098251641359,0.635736448898332,0.7717195973296809,0.01703,-0.012197,-0.301121,0.132,-0.689,-9.412,-1.9880000000000003e-05,-1.178e-05,2.432e-05
1646352697.0704758,19709,1646352697,65876245,,-0.0036778390906141703,0.01662818333663588,0.6328204526349407,0.7741112657399164,0.02211,-0.008419,-0.302298,-0.144,-0.954,-9.238,-1.982e-05,-1.1650000000000002e-05,2.425e-05
1646352697.096335,19710,1646352697,91202735,,-0.0035741638121262846,0.01674292046526588,0.6299223173536107,0.7764694289327784,0.017529,-0.002187,-0.297294,0.149,-0.919,-9.269,-1.994e-05,-1.159e-05,2.438e-05
1646352697.1211188,19711,1646352697,116027355,,-0.00346850749715316,0.016869349950110153,0.627021891275825,0.7788112366606498,0.014168,0.002738,-0.298402,0.167,-0.94,-9.552,-1.9750000000000002e-05,-1.1400000000000001e-05,2.4390000000000002e-05
1646352697.1457427,19712,1646352697,141057252,,-0.0034373868473232243,0.016935221898261243,0.624134818793652,0.7811255408705656,0.007245,-0.004579,-0.294169,0.207,-1.062,-8.932,-1.9880000000000003e-05,-1.1650000000000002e-05,2.445e-05
1646352697.1707003,19713,1646352697,165762186,,-0.0034338475149041136,0.016923456083160475,0.6212615820630776,0.7834129511170513,0.004542,-0.004474,-0.291912,0.08,-0.76,-9.373,-1.97e-05,-1.185e-05,2.44e-05
1646352697.1960287,19714,1646352697,190743207,,-0.003400828255595726,0.016902061118302024,0.6183937883478332,0.7856792457675998,0.003598,-0.010601,-0.292195,0.284,-0.681,-9.104,-1.9580000000000002e-05,-1.197e-05,2.4410000000000002e-05
1646352697.2219107,19715,1646352697,216020107,,-0.0032829368895239183,0.01696951443133778,0.6155360131749624,0.7879192054963609,0.010933,-0.009075,-0.29131,-0.086,-0.996,-9.118,-1.9640000000000002e-05,-1.197e-05,2.4610000000000003e-05
1646352697.2466028,19716,1646352697,240978002,,-0.0031002891423698694,0.017053077437870736,0.6126694901384157,0.7901491483325573,0.026497,-0.008471,-0.288918,0.22,-0.816,-9.334,-1.946e-05,-1.1910000000000001e-05,2.434e-05
1646352697.2703667,19717,1646352697,265730381,,-0.00288295514219298,0.01716206858915598,0.6098148761150326,0.7923528057880509,0.020978,-0.006716,-0.288296,0.211,-0.845,-9.855,-1.9520000000000003e-05,-1.185e-05,2.4750000000000002e-05
